_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.srcuser,_source.data.uid,_source.data.euid,_source.data.dstuser,_source.data.logname,_source.data.tty,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.srcip,_source.data.srcport,_source.decoder.parent,_source.rule.frequency,_source.previous_output,rule_id_num,rule_desc_lc,ts,srcip,label_hc,label_hc_reason,is_weak_auth,label_corr,label_corr_reason,label,label_reason
wazuh-alerts-4.x-2026.02.16,hXSoZ5wBcpuaqKv0ChTp,1,1,ubuntu-victima,sshd,Feb 16 17:56:19,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",30,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:19 ubuntu-victima sshd[1697]: Failed password for root from 192.168.1.50 port 53512 ssh2,log,"Feb 16, 2026 @ 19:03:41.204",journald,1771265021.30505,"Feb 16, 2026 @ 19:03:41.204",192.168.1.50,53512,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,h3SoZ5wBcpuaqKv0ChTp,1,1,ubuntu-victima,sshd,Feb 16 17:56:23,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",32,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:23 ubuntu-victima sshd[1697]: Failed password for root from 192.168.1.50 port 53512 ssh2,log,"Feb 16, 2026 @ 19:03:41.251",journald,1771265021.31471,"Feb 16, 2026 @ 19:03:41.251",192.168.1.50,53512,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,k3SoZ5wBcpuaqKv0ChTp,1,1,ubuntu-victima,sshd,Feb 16 17:56:22,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",41,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:22 ubuntu-victima sshd[1692]: Failed password for root from 192.168.1.50 port 53486 ssh2,log,"Feb 16, 2026 @ 19:03:41.211",journald,1771265021.37191,"Feb 16, 2026 @ 19:03:41.211",192.168.1.50,53486,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,l3SoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:29,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",42,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:29 ubuntu-victima sshd[1820]: Failed password for root from 192.168.1.50 port 54284 ssh2,log,"Feb 16, 2026 @ 19:03:41.369",journald,1771265021.39265,"Feb 16, 2026 @ 19:03:41.369",192.168.1.50,54284,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,nHSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:29,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,7,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,Feb 16 17:56:29 ubuntu-victima sshd[1694]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 53500 ssh2 [preauth],log,"Feb 16, 2026 @ 19:03:41.369",journald,1771265021.41684,"Feb 16, 2026 @ 19:03:41.369",192.168.1.50,53500,sshd, , ,5758,maximum authentication attempts exceeded.,,192.168.1.50,1,hc_rule_id(5758),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.16,nXSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:29,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",8,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,Feb 16 17:56:29 ubuntu-victima sshd[1694]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:03:41.369",journald,1771265021.42073,"Feb 16, 2026 @ 19:03:41.369",192.168.1.50, ,sshd, , ,2502,syslog: user missed the password more than one time,,192.168.1.50,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,n3SoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:29,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,0,0,root, ,ssh,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple authentication failures.,"[""syslog"",""attacks"",""authentication_failures""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",40111,"[""7.1"",""7.8""]",pam,Feb 16 17:56:29 ubuntu-victima sshd[1827]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:03:41.369",journald,1771265021.44305,"Feb 16, 2026 @ 19:03:41.369",192.168.1.50, , ,12,"Feb 16 17:56:29 ubuntu-victima sshd[1694]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 16 17:56:29 ubuntu-victima sshd[1694]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 53500 ssh2 [preauth]
Feb 16 17:56:29 ubuntu-victima sshd[1694]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 53500 ssh2 [preauth]
Feb 16 17:56:29 ubuntu-victima sshd[1820]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 16 17:56:29 ubuntu-victima sshd[1692]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 53486 ssh2 [preauth]
Feb 16 17:56:29 ubuntu-victima sshd[1692]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 53486 ssh2 [preauth]
Feb 16 17:56:29 ubuntu-victima sshd[1692]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 16 17:56:29 ubuntu-victima sshd[1697]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 16 17:56:29 ubuntu-victima sshd[1697]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 53512 ssh2 [preauth]
Feb 16 17:56:29 ubuntu-victima sshd[1697]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 53512 ssh2 [preauth]
Feb 16 17:56:12 ubuntu-victima sshd[1682]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root",40111,multiple authentication failures.,,192.168.1.50,1,hc_rule_id(40111),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.16,oHSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:31,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",43,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:31 ubuntu-victima sshd[1823]: Failed password for root from 192.168.1.50 port 54146 ssh2,log,"Feb 16, 2026 @ 19:03:41.369",journald,1771265021.46465,"Feb 16, 2026 @ 19:03:41.369",192.168.1.50,54146,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,oXSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:31,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",6,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:31 ubuntu-victima sshd[1828]: Failed password for root from 192.168.1.50 port 54166 ssh2,log,"Feb 16, 2026 @ 19:03:41.369",journald,1771265021.46948,"Feb 16, 2026 @ 19:03:41.369",192.168.1.50,54166,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,o3SoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:29,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,0,0,root, ,ssh,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",8,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",pam,Feb 16 17:56:29 ubuntu-victima sshd[1823]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:03:41.369",journald,1771265021.47914,"Feb 16, 2026 @ 19:03:41.369",192.168.1.50, , , , ,5503,pam: user login failed.,,192.168.1.50,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,pHSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:31,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",45,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:31 ubuntu-victima sshd[1827]: Failed password for root from 192.168.1.50 port 54164 ssh2,log,"Feb 16, 2026 @ 19:03:41.371",journald,1771265021.48452,"Feb 16, 2026 @ 19:03:41.371",192.168.1.50,54164,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,pXSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:34,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",46,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:34 ubuntu-victima sshd[1823]: Failed password for root from 192.168.1.50 port 54146 ssh2,log,"Feb 16, 2026 @ 19:03:41.372",journald,1771265021.48935,"Feb 16, 2026 @ 19:03:41.372",192.168.1.50,54146,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,pnSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:29,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,8,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,Feb 16 17:56:29 ubuntu-victima sshd[1820]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 54284 ssh2 [preauth],log,"Feb 16, 2026 @ 19:03:41.371",journald,1771265021.49418,"Feb 16, 2026 @ 19:03:41.371",192.168.1.50,54284,sshd, , ,5758,maximum authentication attempts exceeded.,,192.168.1.50,1,hc_rule_id(5758),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.16,p3SoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:34,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",47,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:34 ubuntu-victima sshd[1827]: Failed password for root from 192.168.1.50 port 54164 ssh2,log,"Feb 16, 2026 @ 19:03:41.373",journald,1771265021.49807,"Feb 16, 2026 @ 19:03:41.373",192.168.1.50,54164,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,qHSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:34,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",48,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:34 ubuntu-victima sshd[1825]: Failed password for root from 192.168.1.50 port 54152 ssh2,log,"Feb 16, 2026 @ 19:03:41.373",journald,1771265021.5029,"Feb 16, 2026 @ 19:03:41.373",192.168.1.50,54152,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,qXSoZ5wBcpuaqKv0ChTq,1,1,ubuntu-victima,sshd,Feb 16 17:56:39,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",49,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:39 ubuntu-victima sshd[1825]: Failed password for root from 192.168.1.50 port 54152 ssh2,log,"Feb 16, 2026 @ 19:03:41.373",journald,1771265021.50773,"Feb 16, 2026 @ 19:03:41.373",192.168.1.50,54152,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,qnSoZ5wBcpuaqKv0CxQj,1,1,ubuntu-victima,sshd,Feb 16 17:56:39,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",50,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:39 ubuntu-victima sshd[1823]: Failed password for root from 192.168.1.50 port 54146 ssh2,log,"Feb 16, 2026 @ 19:03:41.373",journald,1771265021.51256,"Feb 16, 2026 @ 19:03:41.373",192.168.1.50,54146,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,q3SoZ5wBcpuaqKv0CxQj,1,1,ubuntu-victima,sshd,Feb 16 17:56:37,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",7,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:37 ubuntu-victima sshd[1828]: Failed password for root from 192.168.1.50 port 54166 ssh2,log,"Feb 16, 2026 @ 19:03:41.373",journald,1771265021.51739,"Feb 16, 2026 @ 19:03:41.373",192.168.1.50,54166,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,_nSoZ5wBcpuaqKv0CxR3,1,1,ubuntu-victima,sshd,Feb 16 17:56:43,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",55,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:43 ubuntu-victima sshd[1827]: Failed password for root from 192.168.1.50 port 54164 ssh2,log,"Feb 16, 2026 @ 19:03:41.375",journald,1771265021.54154,"Feb 16, 2026 @ 19:03:41.375",192.168.1.50,54164,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,AXSoZ5wBcpuaqKv0CxV3,1,1,ubuntu-victima,sshd,Feb 16 17:56:46,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",57,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:46 ubuntu-victima sshd[1823]: Failed password for root from 192.168.1.50 port 54146 ssh2,log,"Feb 16, 2026 @ 19:03:41.377",journald,1771265021.55658,"Feb 16, 2026 @ 19:03:41.377",192.168.1.50,54146,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,CHSoZ5wBcpuaqKv0CxV3,1,1,ubuntu-victima,sshd,Feb 16 17:56:49,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",61,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:49 ubuntu-victima sshd[1825]: Failed password for root from 192.168.1.50 port 54152 ssh2,log,"Feb 16, 2026 @ 19:03:41.377",journald,1771265021.58963,"Feb 16, 2026 @ 19:03:41.377",192.168.1.50,54152,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,CnSoZ5wBcpuaqKv0CxV3,1,1,ubuntu-victima,sshd,Feb 16 17:56:47,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",9,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,Feb 16 17:56:47 ubuntu-victima sshd[1828]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:03:41.377",journald,1771265021.59446,"Feb 16, 2026 @ 19:03:41.377",192.168.1.50, ,sshd, , ,2502,syslog: user missed the password more than one time,,192.168.1.50,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,I3SoZ5wBcpuaqKv0CxW-,1,1,ubuntu-victima,sshd,Feb 16 17:56:34,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",64,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 17:56:34 ubuntu-victima sshd[1828]: Failed password for root from 192.168.1.50 port 54166 ssh2,log,"Feb 16, 2026 @ 19:03:41.373",journald,1771265021.62385,"Feb 16, 2026 @ 19:03:41.373",192.168.1.50,54166,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,K3SoZ5wBcpuaqKv0CxW-,1,1,ubuntu-victima,sshd,Feb 16 17:56:50,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",11, , , ,2501,"[""7.8""]",sshd,Feb 16 17:56:50 ubuntu-victima sshd[1827]: Disconnecting authenticating user root 192.168.1.50 port 54164: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:03:41.416",journald,1771265021.64823,"Feb 16, 2026 @ 19:03:41.416", , , , , ,2501,syslog: user authentication failure.,, ,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
